,post_id,text,post_text,shared_text,time,image,likes,comments,shares,post_url,link
160,2611260362307977,"E is for EDA - Numeric Data is out now! I welcome your feedback and stay tuned for the follow up: E is for EDA - Textual Data https://educatorsrlearners.github.io/an-a-z-of-machine-learning/e/2020/06/15/e-is-for-eda.html #pydata #MachineLearning #pandas
EDUCATORSRLEARNERS.GITHUB.IO
E is for Exploratory Data Analysis - Numeric Data",E is for EDA - Numeric Data is out now! I welcome your feedback and stay tuned for the follow up: E is for EDA - Textual Data https://educatorsrlearners.github.io/an-a-z-of-machine-learning/e/2020/06/15/e-is-for-eda.html #pydata #MachineLearning #pandas,"EDUCATORSRLEARNERS.GITHUB.IO
E is for Exploratory Data Analysis - Numeric Data",2020-06-15 17:56:14,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQCcC91l4R08415a&w=476&h=249&url=https%3A%2F%2Feducatorsrlearners.github.io%2Fan-a-z-of-machine-learning%2Fassets%2Fbadges%2Fgithub.svg&cfs=1&jq=75&ext=jpg&_nc_hash=AQDT5n2-XcL2t2Fw,4,0,0,https://m.facebook.com/story.php?story_fbid=10163736587675204&id=315272545240115,https://educatorsrlearners.github.io/an-a-z-of-machine-learning/e/2020/06/15/e-is-for-eda.html
161,2611308892303124,"SAGO-AI.NEWS
How AI Can Work for You",,"SAGO-AI.NEWS
How AI Can Work for You",2020-06-15 18:22:07,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQBRoUcSxMeoDv35&w=476&h=249&url=https%3A%2F%2Fmodernrestaurantmanagement.com%2Fassets%2Fmedia%2F2020%2F05%2FUnsplash_t1PaIbMTJIM-1-1024x575.jpg&cfs=1&jq=75&sx=0&sy=13&sw=1024&sh=536&ext=jpg&_nc_hash=AQAQ5zOWDnyw6cS5,18,0,4,https://m.facebook.com/story.php?story_fbid=1746244655524923&id=315272545240115,https://sago-ai.news/?edition_id=a57be220-ae69-11ea-8da8-002590a5ba2d
162,2611473178953362,"Data Science has the big future as analysis is just started and many more to come since most of the data is generated in last couple of years only.
To get proper reasoning as to why to go ahead with career in Data Science.
DATASMARTNESS.COM
Why to make carrier in Data Analytics? – Datasmartness","Data Science has the big future as analysis is just started and many more to come since most of the data is generated in last couple of years only.
To get proper reasoning as to why to go ahead with career in Data Science.","DATASMARTNESS.COM
Why to make carrier in Data Analytics? – Datasmartness",2020-06-15 19:42:16,,2,0,2,https://m.facebook.com/story.php?story_fbid=10220400116986801&id=315272545240115,https://datasmartness.com/why-in-data-analytics/
163,2608430055924341,"Please, can anyone explain me how to recognize multi digits using CNN and opencv?","Please, can anyone explain me how to recognize multi digits using CNN and opencv?",,2020-06-14 14:02:06,,0,1,0,,
164,2603923599708320,"I am seeing the SNSs are flooded with queries where almost everybody wants to be a data scientist. I also got multiple queries regarding the same. People are like which software/tool/language they should work on. My concern is to be data scientist it is basically not about any particular software/tool, but it's about having hold on the core analytical concepts and having strong bond with statistics. Learning a software is never going to be difficult task.","I am seeing the SNSs are flooded with queries where almost everybody wants to be a data scientist. I also got multiple queries regarding the same. People are like which software/tool/language they should work on. My concern is to be data scientist it is basically not about any particular software/tool, but it's about having hold on the core analytical concepts and having strong bond with statistics. Learning a software is never going to be difficult task.",,2020-06-12 16:32:34,,42,8,0,,
165,2597704933663520,"Andrew Ng - The State of Artificial Intelligence Now and in the Future
https://youtu.be/mRF7xVjoY3E
YOUTUBE.COM
Andrew Ng - The State of Artificial Intelligence Now and in the Future","Andrew Ng - The State of Artificial Intelligence Now and in the Future
https://youtu.be/mRF7xVjoY3E","YOUTUBE.COM
Andrew Ng - The State of Artificial Intelligence Now and in the Future",2020-06-10 01:32:16,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQCQIYzTLTbhuFUf&w=476&h=249&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FmRF7xVjoY3E%2Fhqdefault.jpg&cfs=1&jq=75&sx=0&sy=0&sw=480&sh=251&ext=jpg&_nc_hash=AQDm9UcXgMirAOf-,24,1,5,https://m.facebook.com/story.php?story_fbid=2580169722233349&id=315272545240115,https://youtu.be/mRF7xVjoY3E
166,2608285509272129,"I have i3,4gb ram config laptop.is it possible to practice ml on this laptop(installing jupyter notebook)? Or i need to have high config.","I have i3,4gb ram config laptop.is it possible to practice ml on this laptop(installing jupyter notebook)? Or i need to have high config.",,2020-06-14 12:22:42,,4,16,0,,
167,2610083635758983,,,,2020-06-15 05:14:54,https://scontent.fbom26-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/p320x320/104393147_3019989171441316_7756809871363515209_o.jpg?_nc_cat=100&_nc_sid=ca434c&_nc_ohc=EnqyMPtkSjEAX_Tt7vg&_nc_ht=scontent.fbom26-1.fna&_nc_tp=3&oh=49388490b55bbaf6ff6605dffbee98fc&oe=5F1A2CED,8,1,2,,
168,2608188235948523,Anyone here from mumbai with good knowledge of data science?,Anyone here from mumbai with good knowledge of data science?,,2020-06-14 11:11:17,,4,2,0,,
169,,"Big Data and the Internet of Things don’t make business smarter, Analytics and Data Science do.
Big Data does not convert data into actionable information. Big Data does not create value. But Data Science does, and it does not have to be complex or expensive, or even big.
(Michael O’Connell)
""The best way to learn data science is to apply data science""
Datasets Sources:
https://toolbox.google.com/datasetsearch
KD Nuggets: http://www.kdnuggets.com/datasets/index.html
UCI: https://archive.ics.uci.edu/ml/index.php
Facebook: https://bigdataenthusiast.wordpress.com/…/mining-facebook-…/
https://www.analyticsvidhya.com/…/25-websites-to-find-dat…/…
http://www.unb.ca/cic/datasets/index.html
Ten…
UNB.CA
Datasets | Research | Canadian Institute for Cybersecurity | UNB","Big Data and the Internet of Things don’t make business smarter, Analytics and Data Science do.
Big Data does not convert data into actionable information. Big Data does not create value. But Data Science does, and it does not have to be complex or expensive, or even big.
(Michael O’Connell)
""The best way to learn data science is to apply data science""
Datasets Sources:
https://toolbox.google.com/datasetsearch
KD Nuggets: http://www.kdnuggets.com/datasets/index.html
UCI: https://archive.ics.uci.edu/ml/index.php
Facebook: https://bigdataenthusiast.wordpress.com/…/mining-facebook-…/
https://www.analyticsvidhya.com/…/25-websites-to-find-dat…/…
http://www.unb.ca/cic/datasets/index.html
Ten…","UNB.CA
Datasets | Research | Canadian Institute for Cybersecurity | UNB",2017-01-14 08:02:25,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQCsAPPbC1vxEwBA&w=65&h=65&url=http%3A%2F%2Fwww.unb.ca%2Fwebcomps%2F_css%2Funb_logo_140.png&cfs=1&jq=75&ext=jpg&_nc_hash=AQDuht4kr8d6-WAW,729,7,139,https://m.facebook.com/story.php?story_fbid=442290009531359&id=315272545240115,https://toolbox.google.com/datasetsearch
170,2607982732635740,"Regression Analysis: An Intuitive Guide for Using and Interpreting Linear Models. If you like the clear writing style Jim uses on his “Statistics By Jim” website, you'll love this book! By Jim Frost (Penn State University).
Please share this excellent eBook with colleagues, students and professors.

STATISTICSBYJIM.COM
New eBook Release! Regression Analysis: An Intuitive Guide - Statistics By Jim","Regression Analysis: An Intuitive Guide for Using and Interpreting Linear Models. If you like the clear writing style Jim uses on his “Statistics By Jim” website, you'll love this book! By Jim Frost (Penn State University).
Please share this excellent eBook with colleagues, students and professors.
","STATISTICSBYJIM.COM
New eBook Release! Regression Analysis: An Intuitive Guide - Statistics By Jim",2020-06-14 08:56:21,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQBFjiuFgGbEr_2_&w=476&h=249&url=https%3A%2F%2Fi0.wp.com%2Fstatisticsbyjim.com%2Fwp-content%2Fuploads%2F2019%2F03%2Fjfrost-regression-cover-promo-image.jpg%3Ffit%3D667%252C1001%26ssl%3D1&cfs=1&jq=75&ext=jpg&_nc_hash=AQCKDmY_mpsPfo7M,42,3,15,https://m.facebook.com/story.php?story_fbid=10220328318216385&id=315272545240115,https://statisticsbyjim.com/regression/regression-analysis-intuitive-guide/
171,2609496469151033,"Efficient way of searching similar items by reducing the search space and eventually increasing the speed.
MACHINELEARNINGPY.COM
Locality Sensitive Hashing – An Efficient Way Of Finding Similar Items | Machine Learning Py",Efficient way of searching similar items by reducing the search space and eventually increasing the speed.,"MACHINELEARNINGPY.COM
Locality Sensitive Hashing – An Efficient Way Of Finding Similar Items | Machine Learning Py",2020-06-14 23:34:06,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQDC3cjR7m5yjQTz&w=43&h=43&url=https%3A%2F%2Fmachinelearningpy.com%2Fwp-content%2Fuploads%2F2020%2F05%2FLSH-1-e1591982246573.png&cfs=1&jq=75&ext=jpg&_nc_hash=AQBH2_Y1vKCGUcva,2,0,0,https://m.facebook.com/story.php?story_fbid=10157553573251476&id=315272545240115,https://machinelearningpy.com/machine-learning/locality-sensitive-hashing/
172,2609526475814699,"Hi everyone,
The challenge I faced while learning is, a lot is given on Microsoft documentation as it offers multiple cloud services.
As a beginner, it’s difficult to choose specific steps to be followed to build and deploy machine learning model.
That’s why I have complied this post to make the process easier and to provide one stop solution.
Hope you will like it.
#machinelearning #cloud #azure
Here is link:

LET-THE-DATA-CONFESS.COM
Build ML model using Microsoft Azure: Part 1 - Let the data confess","Hi everyone,
The challenge I faced while learning is, a lot is given on Microsoft documentation as it offers multiple cloud services.
As a beginner, it’s difficult to choose specific steps to be followed to build and deploy machine learning model.
That’s why I have complied this post to make the process easier and to provide one stop solution.
Hope you will like it.
#machinelearning #cloud #azure
Here is link:
","LET-THE-DATA-CONFESS.COM
Build ML model using Microsoft Azure: Part 1 - Let the data confess",2020-06-14 23:48:27,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fsecureservercdn.net%2F160.153.137.40%2F14f.e1b.myftpupload.com%2Fwp-content%2Fuploads%2F2020%2F06%2Fpart-1.png%3Ftime%3D1592157010&cfs=1&jq=75&ext=jpg&_nc_hash=AQDrZxFsC4HP2YJz,44,0,7,https://m.facebook.com/story.php?story_fbid=3092180487538853&id=315272545240115,https://www.let-the-data-confess.com/build-machine-learning-model-using-microsoft-azure
173,2604029733031040,"TOWARDSDATASCIENCE.COM
PCA clearly explained — How, when, why to use it and feature importance: A guide in Python",,"TOWARDSDATASCIENCE.COM
PCA clearly explained — How, when, why to use it and feature importance: A guide in Python",2020-06-12 17:33:40,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQCfIOmvD4sZgYk7&w=476&h=249&url=https%3A%2F%2Fmiro.medium.com%2Fmax%2F1200%2F1%2Aba0XpZtJrgh7UpzWcIgZ1Q.jpeg&cfs=1&jq=75&ext=jpg&_nc_hash=AQBLCRPr9k0Ymwmh,76,1,33,https://m.facebook.com/story.php?story_fbid=10157442882427149&id=315272545240115,https://towardsdatascience.com/pca-clearly-explained-how-when-why-to-use-it-and-feature-importance-a-guide-in-python-7c274582c37e?source=friends_link&sk=65bf5440e444c24aff192fedf9f8b64f
174,2609355925831754,"Build 3 Machine Learning Models on Real-World Kaggle Project. Project Completed.

YOUTUBE.COM
5: Building 3 Machine Learning Models for Titanic Survival Prediction Project (Project Completed)","Build 3 Machine Learning Models on Real-World Kaggle Project. Project Completed.
","YOUTUBE.COM
5: Building 3 Machine Learning Models for Titanic Survival Prediction Project (Project Completed)",2020-06-14 22:23:26,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQCIFq-XF4MJwL2G&w=476&h=249&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FSBDQ4wSmy14%2Fhqdefault.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQDPhNfD_5EQnNQB,6,1,0,https://m.facebook.com/story.php?story_fbid=2879716695460394&id=315272545240115,https://youtu.be/SBDQ4wSmy14?sub_confirmation=1
175,2608427765924570,"Please, Can anyone explain me how to recognize multi digits using convolutional neural network and opencv?","Please, Can anyone explain me how to recognize multi digits using convolutional neural network and opencv?",,2020-06-14 14:00:35,,3,1,0,,
176,2609131965854150,"Do you know how to debug a neural network? If you didn't now you will!
https://youtu.be/88-wgB1QHO0
#neuralnetwork #deeplearning #machinelearning #tensorflow #artificialintelligence #datascience #ai #keras #ml
YOUTUBE.COM
Lesson4: How to debug a Neural Network part 1","Do you know how to debug a neural network? If you didn't now you will!
https://youtu.be/88-wgB1QHO0
#neuralnetwork #deeplearning #machinelearning #tensorflow #artificialintelligence #datascience #ai #keras #ml","YOUTUBE.COM
Lesson4: How to debug a Neural Network part 1",2020-06-14 20:28:44,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQDFZ6DRffAUSWL0&w=476&h=249&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2F88-wgB1QHO0%2Fmaxresdefault.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQBg2XJOedNnLmCN,6,0,4,https://m.facebook.com/story.php?story_fbid=148985786705472&id=315272545240115,https://youtu.be/88-wgB1QHO0
177,2609260259174654,"YOUTUBE.COM
Ensemble Tutorial part 1",,"YOUTUBE.COM
Ensemble Tutorial part 1",2020-06-14 21:32:34,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQCjJK_1ULDi8avh&w=476&h=249&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FqgoAYbIS1sU%2Fmaxresdefault.jpg&cfs=1&jq=75&sx=0&sy=17&sw=1280&sh=670&ext=jpg&_nc_hash=AQBdwO5DLUnLsNum,4,0,0,https://m.facebook.com/story.php?story_fbid=10220610076899427&id=315272545240115,https://www.youtube.com/watch?v=qgoAYbIS1sU&list=PLTS7rWcD0Do3O1iRmH6-LydircHibNrOC&index=20
178,2606889526078394,"While learning Data Science, What is the biggest hurdle you are facing? or What are the concept you thing which will come as a hurdle in the learning process?","While learning Data Science, What is the biggest hurdle you are facing? or What are the concept you thing which will come as a hurdle in the learning process?",,2020-06-13 21:39:15,,5,10,0,,
179,2608574002576613,"I want to make a story with data visualisations in tableau about obesity or misleading data.i have a data set, but I don’t know how can i make a good visualisation.
would really appreciate if gou could help me with his and i am willing to pay you for this as well","I want to make a story with data visualisations in tableau about obesity or misleading data.i have a data set, but I don’t know how can i make a good visualisation.
would really appreciate if gou could help me with his and i am willing to pay you for this as well",,2020-06-14 15:28:33,,2,0,0,,
180,2608018865965460,"Hey guys! I hope everyone here is having a safe quarantine!
Over the past couple of weeks, I’ve been working on a project to create a neural network from scratch.
Recently I’ve been able to get some nice results from the algorithm, and I wrote an article for Medium documenting the whole experience.
The article is great for anyone wanting to learn more about how neural nets work!
The goal of the article is to explain the basic workings of NNs and how they can achieve incredible results. All of this by coding one yourself!
In the article there are a bunch of code snippets and notes that can help guide you to create your own network! It might be fun for a weekend project…
To anyone who might be interested, you can find the article at:
https://towardsdatascience.com/creating-a-neural-network-from-scratch-302e8fb61703?source=friends_link&sk=8afd0cc293f05e9a3e42875b24005de9
And the GitHub repository at:
https://github.com/jzsiggy/NN-from-scratch
Feel free to clone, fork, copy or ask me about the code (and article) if you wish!
TOWARDSDATASCIENCE.COM
Creating a Neural Network from Scratch","Hey guys! I hope everyone here is having a safe quarantine!
Over the past couple of weeks, I’ve been working on a project to create a neural network from scratch.
Recently I’ve been able to get some nice results from the algorithm, and I wrote an article for Medium documenting the whole experience.
The article is great for anyone wanting to learn more about how neural nets work!
The goal of the article is to explain the basic workings of NNs and how they can achieve incredible results. All of this by coding one yourself!
In the article there are a bunch of code snippets and notes that can help guide you to create your own network! It might be fun for a weekend project…
To anyone who might be interested, you can find the article at:
https://towardsdatascience.com/creating-a-neural-network-from-scratch-302e8fb61703?source=friends_link&sk=8afd0cc293f05e9a3e42875b24005de9
And the GitHub repository at:
https://github.com/jzsiggy/NN-from-scratch
Feel free to clone, fork, copy or ask me about the code (and article) if you wish!","TOWARDSDATASCIENCE.COM
Creating a Neural Network from Scratch",2020-06-14 09:16:58,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQCs6NG9sgyVyq-i&w=476&h=249&url=https%3A%2F%2Fmiro.medium.com%2Fmax%2F1200%2F1%2ADvF4alfhxHxcyeL_wTTcjQ.png&cfs=1&jq=75&ext=jpg&_nc_hash=AQCCoC9Q4U_x2iCG,28,0,16,https://m.facebook.com/story.php?story_fbid=2979022158882228&id=315272545240115,https://towardsdatascience.com/creating-a-neural-network-from-scratch-302e8fb61703?source=friends_link&sk=8afd0cc293f05e9a3e42875b24005de9
181,2608002795967067,"Numpy Array can hold integer value
Pandas Series is Array which can hold any data type such as integer, string, float, objects
If you understand first two line then you are on path of data science

YOUTUBE.COM
Pandas Series Tutorial | Array which can hold any data type such as integer, string, float, objects","Numpy Array can hold integer value
Pandas Series is Array which can hold any data type such as integer, string, float, objects
If you understand first two line then you are on path of data science
","YOUTUBE.COM
Pandas Series Tutorial | Array which can hold any data type such as integer, string, float, objects",2020-06-14 09:08:05,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQAgeYXd9G1lbf6f&w=476&h=249&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FpXJGCCTvyFc%2Fmaxresdefault.jpg&cfs=1&jq=75&sx=0&sy=17&sw=1280&sh=670&ext=jpg&_nc_hash=AQCORfz6JS-EaKbV,14,0,4,https://m.facebook.com/story.php?story_fbid=1172673253066477&id=315272545240115,https://youtu.be/pXJGCCTvyFc
182,2607988542635159,"Hello guys!!!
Please click on the link below and give it a read.
I hope it will add something to your learning curve.
Please share it with your data science enthusiast friends.
Happy reading and thanks in advance.
MEDIUM.COM
Attrition Prediction Using Machine Learning in WEKA","Hello guys!!!
Please click on the link below and give it a read.
I hope it will add something to your learning curve.
Please share it with your data science enthusiast friends.
Happy reading and thanks in advance.","MEDIUM.COM
Attrition Prediction Using Machine Learning in WEKA",2020-06-14 08:59:58,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQD_SzrVD8ofvb0X&w=476&h=249&url=https%3A%2F%2Fmiro.medium.com%2Fmax%2F1200%2F1%2AlFPXzXFdnJTretkN0kVSUA.jpeg&cfs=1&jq=75&ext=jpg&_nc_hash=AQDV3wUTNzFrbLIq,1,0,0,https://m.facebook.com/story.php?story_fbid=1520790461435704&id=315272545240115,https://medium.com/swlh/attrition-prediction-using-machine-learning-in-weka-146fa33247b4
183,2607849595982387,"YOUTUBE.COM
Univariate Analysis Bivariate Analysis Multivariate Analysis | Exploratory Data Analysis EDA Part 1",,"YOUTUBE.COM
Univariate Analysis Bivariate Analysis Multivariate Analysis | Exploratory Data Analysis EDA Part 1",2020-06-14 07:31:15,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQBTxlBNeH88KpIP&w=476&h=249&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FanOma9g5zEw%2Fmaxresdefault.jpg&cfs=1&jq=75&sx=0&sy=17&sw=1280&sh=670&ext=jpg&_nc_hash=AQAjaS3h92YUOGOD,1,0,0,https://m.facebook.com/story.php?story_fbid=3048747761882265&id=315272545240115,https://www.youtube.com/watch?v=anOma9g5zEw
184,2607777959322884,"The most popular clustering algorithm.
Which is k-means clustering #ai #python #machinelearning
https://www.dataspoof.info/post/k-means-clustering-python
DATASPOOF.INFO
K-Means Clustering in Python using scikit-learn","The most popular clustering algorithm.
Which is k-means clustering #ai #python #machinelearning
https://www.dataspoof.info/post/k-means-clustering-python","DATASPOOF.INFO
K-Means Clustering in Python using scikit-learn",2020-06-14 06:46:51,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQCY1RHY2fOIGMVc&w=476&h=249&url=https%3A%2F%2Fstatic.wixstatic.com%2Fmedia%2Ff9af3e_c2dc2ae38e0e44e8a18e009d0153f56b%7Emv2.png%2Fv1%2Ffit%2Fw_574%2Ch_373%2Cal_c%2Cq_80%2Ffile.png&cfs=1&jq=75&ext=jpg&_nc_hash=AQCV6beqfcpWl5hi,11,0,6,https://m.facebook.com/story.php?story_fbid=145297813792910&id=315272545240115,https://www.dataspoof.info/post/k-means-clustering-python
185,2608230255944321,"SAGO-AI.NEWS
IIT Roorkee team develops a new algorithm for brain tumours",,"SAGO-AI.NEWS
IIT Roorkee team develops a new algorithm for brain tumours",2020-06-14 11:42:01,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQAp5BnJKDvOUZ6x&w=476&h=249&url=https%3A%2F%2Fwww.thehindubusinessline.com%2Fnews%2Fscience%2Fculo5q%2Farticle31803659.ece%2FALTERNATES%2FLANDSCAPE_615%2Fiit-roorkeejpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQAgVdQ5erXnOEN3,16,0,0,https://m.facebook.com/story.php?story_fbid=1745166448966077&id=315272545240115,https://sago-ai.news/?edition_id=690d8dd0-ada0-11ea-8da8-002590a5ba2d
186,2608275109273169,"Today we look at the fundament of reinforcement learning: The Markov Decision Process which describes the interactions of an agent with his environment.
And of course I have more Deep Reinforcement Learning Examples. 😉
Andreas Maier
14 June at 06:38 · Instagram ·
Free #DeepLearning Lecture FAU Friedrich-Alexander Universität⠀
⠀
Deep Reinforcement Learning - Part 2
https://youtu.be/D49smMgiTBY
⠀
In this video, we introduce the foundations towards reinforcement learning: The Markov Decision Process and how to compute the expected future reward.⠀
⠀
#ArtificialIntelligence #MachineLearning","Today we look at the fundament of reinforcement learning: The Markov Decision Process which describes the interactions of an agent with his environment.
And of course I have more Deep Reinforcement Learning Examples. 😉","Andreas Maier
14 June at 06:38 · Instagram ·
Free #DeepLearning Lecture FAU Friedrich-Alexander Universität⠀
⠀
Deep Reinforcement Learning - Part 2
https://youtu.be/D49smMgiTBY
⠀
In this video, we introduce the foundations towards reinforcement learning: The Markov Decision Process and how to compute the expected future reward.⠀
⠀
#ArtificialIntelligence #MachineLearning",2020-06-14 12:15:11,https://scontent.fbom26-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/s320x320/102406769_2991533784227995_8262239104856633424_o.jpg?_nc_cat=103&_nc_sid=dd7718&_nc_ohc=y63attH2V40AX-3RXV6&_nc_ht=scontent.fbom26-1.fna&_nc_tp=9&oh=69691a21ed73c9218fedbaef8e422693&oe=5F1782AB,5,0,0,,https://www.instagram.com/p/CBZ90YSpAzm/?igshid=1tm1uby6g202j&utm_source=fb_msite_attr
187,2608282115939135,,,,2020-06-14 12:20:15,,0,0,0,,
188,2607191276048219,"Hi every one;
I have a problem to understand the underlined statment.
Is it possible to give me a help.
Thanks in advance!","Hi every one;
I have a problem to understand the underlined statment.
Is it possible to give me a help.
Thanks in advance!",,2020-06-14 00:30:15,https://scontent.fbom26-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/s320x320/104209252_735160627254367_1476184069176410123_o.jpg?_nc_cat=108&_nc_sid=ca434c&_nc_ohc=3QC3nLbyRFEAX-nCa4q&_nc_ht=scontent.fbom26-1.fna&_nc_tp=9&oh=0a2560f56e171315743d185a4d1eeec7&oe=5F19ED3F,7,4,2,,
189,2606019592832054,"Hello all,
How to start a Machine learning Project?
.
.
The following video will show you how to build and deploy a machine learning application from scratch. An end-to-end tutorial on data scraping, modeling, and deployment. The topic is spitted into three parts. This is the first one. Keep Learning. Thanks.

YOUTUBE.COM
Lecture 6: End-to-End Machine Learning Project Part-1 | From Data Collection to Deployment","Hello all,
How to start a Machine learning Project?
.
.
The following video will show you how to build and deploy a machine learning application from scratch. An end-to-end tutorial on data scraping, modeling, and deployment. The topic is spitted into three parts. This is the first one. Keep Learning. Thanks.
","YOUTUBE.COM
Lecture 6: End-to-End Machine Learning Project Part-1 | From Data Collection to Deployment",2020-06-13 13:06:11,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQAuJ5AWG-qAWwWN&w=476&h=249&url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FLN6s7pmY5V4%2Fhqdefault.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQCyVhoDgi4MqEgv,25,1,17,https://m.facebook.com/story.php?story_fbid=4625440407481501&id=315272545240115,https://youtu.be/LN6s7pmY5V4
190,,"Big Data and the Internet of Things don’t make business smarter, Analytics and Data Science do.
Big Data does not convert data into actionable information. Big Data does not create value. But Data Science does, and it does not have to be complex or expensive, or even big.
(Michael O’Connell)
""The best way to learn data science is to apply data science""
Datasets Sources:
https://toolbox.google.com/datasetsearch
KD Nuggets: http://www.kdnuggets.com/datasets/index.html
UCI: https://archive.ics.uci.edu/ml/index.php
Facebook: https://bigdataenthusiast.wordpress.com/…/mining-facebook-…/
https://www.analyticsvidhya.com/…/25-websites-to-find-dat…/…
http://www.unb.ca/cic/datasets/index.html
Ten…
UNB.CA
Datasets | Research | Canadian Institute for Cybersecurity | UNB","Big Data and the Internet of Things don’t make business smarter, Analytics and Data Science do.
Big Data does not convert data into actionable information. Big Data does not create value. But Data Science does, and it does not have to be complex or expensive, or even big.
(Michael O’Connell)
""The best way to learn data science is to apply data science""
Datasets Sources:
https://toolbox.google.com/datasetsearch
KD Nuggets: http://www.kdnuggets.com/datasets/index.html
UCI: https://archive.ics.uci.edu/ml/index.php
Facebook: https://bigdataenthusiast.wordpress.com/…/mining-facebook-…/
https://www.analyticsvidhya.com/…/25-websites-to-find-dat…/…
http://www.unb.ca/cic/datasets/index.html
Ten…","UNB.CA
Datasets | Research | Canadian Institute for Cybersecurity | UNB",2017-01-14 08:02:25,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQCsAPPbC1vxEwBA&w=65&h=65&url=http%3A%2F%2Fwww.unb.ca%2Fwebcomps%2F_css%2Funb_logo_140.png&cfs=1&jq=75&ext=jpg&_nc_hash=AQDuht4kr8d6-WAW,729,7,139,https://m.facebook.com/story.php?story_fbid=442290009531359&id=315272545240115,https://toolbox.google.com/datasetsearch
191,2607303769370303,"WEFORUM.ORG
How AI and machine learning are helping to tackle COVID-19",,"WEFORUM.ORG
How AI and machine learning are helping to tackle COVID-19",2020-06-14 01:34:46,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQBn8sHkldph4tF5&w=476&h=249&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5ee5142bc59c83766f214967%2F3357e2b6cef147e941544f34b9f92d80c35525a9_d456bc4df47127e19fc026416c116ee362721263_facebook&cfs=1&jq=75&ext=jpg&_nc_hash=AQDlcPx0otAAFrd9,17,0,4,https://m.facebook.com/story.php?story_fbid=10163873199035531&id=315272545240115,https://bit.ly/36TnwHd
192,2599568666810480,Hello I need some help on my time series forecasting project for COVID Cases in Singapore,Hello I need some help on my time series forecasting project for COVID Cases in Singapore,,2020-06-10 20:57:41,,4,11,0,,
193,2607093556057991,"Nowadays it's easy to use neural network. specially with Tensorflow and other rich libraries. But still its good to know the process behind it. Here is an article that explains the working process of a #neuralnetwork. #machinelearning #DataScience
REGENERATIVETODAY.COM
The Workflow of Neural Network: Forward Propagation and Backpropagation – Regenerative",Nowadays it's easy to use neural network. specially with Tensorflow and other rich libraries. But still its good to know the process behind it. Here is an article that explains the working process of a #neuralnetwork. #machinelearning #DataScience,"REGENERATIVETODAY.COM
The Workflow of Neural Network: Forward Propagation and Backpropagation – Regenerative",2020-06-13 23:34:04,https://external.fbom26-1.fna.fbcdn.net/safe_image.php?d=AQBBs1vNIw-kzIRV&w=112&h=112&url=https%3A%2F%2Fregenerativetoday.com%2Fwp-content%2Fuploads%2F2020%2F05%2Ffeature-300x201.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQBBqP8Ad_vrUHNC,1,0,0,https://m.facebook.com/story.php?story_fbid=864252787318448&id=315272545240115,https://regenerativetoday.com/the-workflow-of-neural-network-forward-propagation-and-backpropagation/
